Date,Open,High,Low,Close,Adj Close,Volume
2023-12-28,29.299999,30.420000,29.299999,30.420000,30.420000,1802791
2023-12-29,30.500000,31.680000,29.059999,29.700001,29.700001,4021961
2024-01-02,30.180000,32.000000,30.100000,32.000000,32.000000,3628999
2024-01-03,31.879999,32.759998,31.200001,31.420000,31.420000,4219821
2024-01-04,31.420000,31.860001,30.879999,31.440001,31.440001,1953199
2024-01-05,31.860001,32.040001,30.940001,31.360001,31.360001,1778631
2024-01-08,31.500000,33.480000,31.480000,33.480000,33.480000,3912439
2024-01-09,33.480000,33.900002,32.400002,32.439999,32.439999,2346169
2024-01-10,32.500000,35.000000,32.400002,34.139999,34.139999,9141903
2024-01-11,34.619999,35.299999,33.880001,34.639999,34.639999,4879620
2024-01-12,34.599998,35.419998,33.639999,34.639999,34.639999,4145077
2024-01-15,34.700001,35.299999,34.000000,34.360001,34.360001,3926734
2024-01-16,34.380001,35.599998,34.139999,34.880001,34.880001,5728934
2024-01-17,34.860001,35.919998,34.619999,35.700001,35.700001,3982194
2024-01-18,36.099998,36.380001,35.500000,35.700001,35.700001,2898357
2024-01-19,35.759998,35.820000,34.660000,35.040001,35.040001,2214068
2024-01-22,35.040001,36.740002,34.959999,36.400002,36.400002,3916238
2024-01-23,36.540001,36.799999,35.520000,35.959999,35.959999,2808058
2024-01-24,36.320000,36.720001,35.520000,36.380001,36.380001,2544127
2024-01-25,36.560001,39.000000,36.560001,37.919998,37.919998,5939814
2024-01-26,37.939999,39.139999,37.360001,38.439999,38.439999,4406957
2024-01-29,38.779999,39.200001,37.959999,38.320000,38.320000,3424922
2024-01-30,38.500000,39.400002,38.080002,38.320000,38.320000,3493206
2024-01-31,38.759998,40.299999,38.500000,39.500000,39.500000,6792537
2024-02-01,39.599998,40.599998,39.439999,39.500000,39.500000,3836070
2024-02-02,40.099998,40.180000,37.939999,38.040001,38.040001,4532851
2024-02-05,38.060001,38.360001,36.160000,36.900002,36.900002,8558948
2024-02-06,36.980000,37.259998,36.400002,36.939999,36.939999,5525072
2024-02-07,37.480000,37.680000,36.799999,37.119999,37.119999,5640867
2024-02-08,37.119999,39.340000,36.900002,38.919998,38.919998,6958958
2024-02-09,39.200001,39.279999,37.240002,38.200001,38.200001,5578129
2024-02-12,38.500000,38.919998,37.939999,38.000000,38.000000,6049693
2024-02-13,38.020000,38.759998,37.000000,37.000000,37.000000,6050990
2024-02-14,37.020000,37.939999,36.439999,37.880001,37.880001,3079846
2024-02-15,37.880001,40.139999,37.720001,40.000000,40.000000,7492033
2024-02-16,40.500000,44.000000,39.660000,44.000000,44.000000,16704793
2024-02-19,45.880001,46.299999,43.599998,44.000000,44.000000,17066544
2024-02-20,44.139999,45.840000,43.919998,43.939999,43.939999,8203704
2024-02-21,44.099998,45.799999,43.560001,45.139999,45.139999,8457420
2024-02-22,45.240002,47.939999,44.840000,45.540001,45.540001,10559374
2024-02-23,45.540001,50.049999,44.500000,48.660000,48.660000,18384227
2024-02-26,49.180000,53.500000,49.160000,53.349998,53.349998,18702811
2024-02-27,53.450001,55.799999,49.000000,49.700001,49.700001,17457490
2024-02-28,49.580002,52.000000,48.040001,48.099998,48.099998,12095236
2024-02-29,48.520000,50.849998,48.520000,50.500000,50.500000,6553173
2024-03-01,51.750000,51.750000,49.360001,49.360001,49.360001,5738583
2024-03-04,49.360001,50.150002,46.000000,46.259998,46.259998,7784877
2024-03-05,46.340000,46.840000,45.520000,45.919998,45.919998,6334530
2024-03-06,46.000000,46.700001,44.520000,45.040001,45.040001,4685714
2024-03-07,45.099998,47.720001,45.080002,47.560001,47.560001,4072933
2024-03-08,47.619999,48.919998,47.099998,48.380001,48.380001,3241878
2024-03-11,49.200001,49.599998,47.439999,48.099998,48.099998,2899844
2024-03-12,48.139999,48.500000,46.320000,47.200001,47.200001,3138908
2024-03-13,48.939999,49.580002,46.099998,46.500000,46.500000,7591367
2024-03-14,46.520000,48.939999,46.500000,48.000000,48.000000,4701520
2024-03-15,48.000000,50.000000,47.720001,48.060001,48.060001,5370845
2024-03-18,48.500000,48.820000,43.799999,45.000000,45.000000,3979483
2024-03-19,45.119999,45.580002,44.099998,45.500000,45.500000,4444293
2024-03-20,45.799999,47.240002,45.119999,46.580002,46.580002,3413040
2024-03-21,45.580002,45.580002,43.419998,44.480000,44.480000,8949790
2024-03-22,44.439999,45.000000,41.500000,41.980000,41.980000,6242204
2024-03-25,42.020000,43.860001,42.000000,42.200001,42.200001,5337834
2024-03-26,42.299999,43.340000,40.500000,40.500000,40.500000,3116865
2024-03-27,40.660000,41.279999,39.040001,40.160000,40.160000,3226605
2024-03-28,40.799999,41.180000,39.639999,39.639999,39.639999,4472548
2024-03-29,39.799999,40.799999,39.560001,40.799999,40.799999,2611335
2024-04-01,40.959999,41.200001,38.740002,39.400002,39.400002,2649958
2024-04-02,39.459999,40.180000,37.799999,37.820000,37.820000,3025912
2024-04-03,37.799999,38.020000,37.119999,37.200001,37.200001,1702285
2024-04-04,37.299999,38.419998,36.880001,36.880001,36.880001,1825572
2024-04-05,36.900002,38.279999,36.900002,38.060001,38.060001,2859306
2024-04-08,38.340000,40.000000,38.160000,39.919998,39.919998,2987388
2024-04-09,null,null,null,null,null,null
2024-04-15,39.500000,40.459999,39.099998,39.099998,39.099998,4355780
2024-04-16,39.080002,39.580002,38.040001,38.299999,38.299999,2656813
2024-04-17,38.840000,41.540001,38.779999,39.820000,39.820000,6692476
2024-04-18,40.000000,40.840000,39.220001,40.740002,40.740002,3212961
2024-04-19,40.500000,41.279999,39.599998,40.660000,40.660000,3248192
2024-04-22,40.820000,41.599998,40.439999,40.439999,40.439999,3046720
2024-04-24,40.580002,41.119999,39.480000,40.099998,40.099998,3205125
2024-04-25,40.220001,40.599998,39.180000,39.799999,39.799999,2841733
2024-04-26,39.820000,40.939999,39.419998,40.720001,40.720001,3538888
2024-04-29,41.259998,41.320000,39.860001,41.160000,41.160000,4677124
2024-04-30,41.500000,41.520000,40.279999,40.340000,40.340000,2980630
2024-05-02,40.360001,41.240002,40.020000,41.200001,41.200001,3654021
2024-05-03,41.220001,41.419998,40.340000,40.700001,40.700001,3765724
2024-05-06,40.799999,40.860001,40.080002,40.139999,40.139999,2943003
2024-05-07,40.139999,40.459999,39.259998,39.900002,39.900002,2546031
2024-05-08,39.959999,40.619999,39.599998,40.380001,40.380001,3038844
2024-05-09,40.880001,40.900002,39.840000,39.880001,39.880001,2014405
2024-05-10,40.139999,41.400002,39.720001,40.959999,40.959999,4004418
2024-05-13,41.000000,42.900002,40.020000,40.060001,40.060001,5760187
2024-05-14,40.099998,44.060001,40.099998,41.060001,41.060001,5662647
2024-05-15,41.119999,42.180000,40.959999,40.980000,40.980000,3102457
2024-05-16,41.200001,42.779999,41.200001,42.700001,42.700001,4548477
2024-05-17,42.860001,44.540001,42.860001,44.160000,44.160000,3867713
2024-05-20,44.099998,44.740002,43.279999,43.540001,43.540001,2393659
